query_id Q0 doc_id rank BM25_score system_name
9 Q0 572 1 8.178641704082601 UniBM25
9 Q0 371 2 5.4194628061240655 UniBM25
9 Q0 707 3 5.045495491195608 UniBM25
9 Q0 657 4 3.614287953492977 UniBM25
9 Q0 724 5 3.542293082099392 UniBM25
9 Q0 826 6 3.417557782347949 UniBM25
9 Q0 517 7 3.3196739555750185 UniBM25
9 Q0 597 8 3.0756201260948717 UniBM25
9 Q0 547 9 3.0756201260948717 UniBM25
9 Q0 560 10 2.972111614235523 UniBM25
9 Q0 655 11 2.9096899377605983 UniBM25
9 Q0 583 12 2.877159460399435 UniBM25
9 Q0 817 13 2.7415873656386722 UniBM25
9 Q0 396 14 2.674517256351142 UniBM25
9 Q0 22 15 2.639909724305082 UniBM25
9 Q0 783 16 2.629822550414049 UniBM25
9 Q0 795 17 2.572911348040842 UniBM25
9 Q0 690 18 2.531904096266022 UniBM25
9 Q0 881 19 2.5243763108698847 UniBM25
9 Q0 381 20 2.5205724929193263 UniBM25
9 Q0 329 21 2.4985540985751116 UniBM25
9 Q0 606 22 2.4924051724581133 UniBM25
9 Q0 710 23 2.4883075185834924 UniBM25
9 Q0 763 24 2.4868586047495125 UniBM25
9 Q0 456 25 2.4761945749708465 UniBM25
9 Q0 683 26 2.4643996483346093 UniBM25
9 Q0 512 27 2.4590151449660063 UniBM25
9 Q0 756 28 2.4589198100122225 UniBM25
9 Q0 767 29 2.4547277944842043 UniBM25
9 Q0 717 30 2.454012255868976 UniBM25
9 Q0 666 31 2.453225974189379 UniBM25
9 Q0 245 32 2.453050590434416 UniBM25
9 Q0 248 33 2.428767503293458 UniBM25
9 Q0 244 34 2.4210439081454935 UniBM25
9 Q0 754 35 2.420467219687125 UniBM25
9 Q0 743 36 2.4193849420587896 UniBM25
9 Q0 738 37 2.405804110365136 UniBM25
9 Q0 340 38 2.3970125682187753 UniBM25
9 Q0 761 39 2.391332301515618 UniBM25
9 Q0 565 40 2.3789759116602927 UniBM25
9 Q0 774 41 2.3760367957370003 UniBM25
9 Q0 736 42 2.3692406286450556 UniBM25
9 Q0 47 43 2.368868992833706 UniBM25
9 Q0 328 44 2.368693725588938 UniBM25
9 Q0 32 45 2.366825696006784 UniBM25
9 Q0 393 46 2.359679465257033 UniBM25
9 Q0 727 47 2.349517740101925 UniBM25
9 Q0 446 48 2.3439734596629274 UniBM25
9 Q0 65 49 2.341512656377352 UniBM25
9 Q0 739 50 2.3364498961340514 UniBM25
9 Q0 752 51 2.3317443670712965 UniBM25
9 Q0 544 52 2.3260467635651327 UniBM25
9 Q0 733 53 2.31060010856135 UniBM25
9 Q0 722 54 2.288965604135176 UniBM25
9 Q0 667 55 2.288965604135176 UniBM25
9 Q0 770 56 2.280651720143423 UniBM25
9 Q0 702 57 2.270122799998743 UniBM25
9 Q0 870 58 2.266491343715678 UniBM25
9 Q0 694 59 2.251507728927807 UniBM25
9 Q0 184 60 2.2405551841875053 UniBM25
9 Q0 732 61 2.237156521007499 UniBM25
9 Q0 265 62 2.2315468958564915 UniBM25
9 Q0 321 63 2.2248807582565315 UniBM25
9 Q0 442 64 2.1853467799712596 UniBM25
9 Q0 310 65 2.1790861312258456 UniBM25
9 Q0 326 66 2.1703676509671133 UniBM25
9 Q0 678 67 2.168492859902205 UniBM25
9 Q0 320 68 2.162791584709897 UniBM25
9 Q0 665 69 2.1503673106905627 UniBM25
9 Q0 856 70 2.1458485164403607 UniBM25
9 Q0 753 71 2.1207612406147947 UniBM25
9 Q0 730 72 2.117210861910471 UniBM25
9 Q0 514 73 2.1114883432753326 UniBM25
9 Q0 671 74 2.0962075532096938 UniBM25
9 Q0 813 75 2.086837734815991 UniBM25
9 Q0 509 76 2.0804675625320415 UniBM25
9 Q0 729 77 2.0751004853429587 UniBM25
9 Q0 745 78 2.0623840751107396 UniBM25
9 Q0 708 79 2.061627019447938 UniBM25
9 Q0 472 80 2.0615620073943117 UniBM25
9 Q0 296 81 2.059699277897137 UniBM25
9 Q0 531 82 2.0538025440832395 UniBM25
9 Q0 864 83 2.0445916860721467 UniBM25
9 Q0 53 84 2.044406690368498 UniBM25
9 Q0 808 85 2.0413962728712685 UniBM25
9 Q0 981 86 2.0197663095783285 UniBM25
9 Q0 823 87 2.0164909058157856 UniBM25
9 Q0 653 88 2.006165355488522 UniBM25
9 Q0 319 89 1.980678743042118 UniBM25
9 Q0 822 90 1.9635596425673607 UniBM25
9 Q0 858 91 1.9415359777531316 UniBM25
9 Q0 608 92 1.9273328972954393 UniBM25
9 Q0 769 93 1.9164988094607616 UniBM25
9 Q0 288 94 1.9064558477117577 UniBM25
9 Q0 527 95 1.9002002885231946 UniBM25
9 Q0 802 96 1.8791557533441314 UniBM25
9 Q0 414 97 1.870158589610756 UniBM25
9 Q0 370 98 1.8512208946552178 UniBM25
9 Q0 721 99 1.8498391778980527 UniBM25
9 Q0 627 100 1.8418951485242183 UniBM25
