query_id Q0 doc_id rank BM25_score system_name
2 Q0 278 1 4.936153214521932 UniBM25
2 Q0 473 2 4.811598748308005 UniBM25
2 Q0 408 3 4.744383670291083 UniBM25
2 Q0 986 4 4.605863400137813 UniBM25
2 Q0 425 5 4.550422792670754 UniBM25
2 Q0 198 6 4.52689298812307 UniBM25
2 Q0 383 7 4.461051343768049 UniBM25
2 Q0 429 8 4.450841728332706 UniBM25
2 Q0 113 9 4.450841728332706 UniBM25
2 Q0 199 10 4.365865990088033 UniBM25
2 Q0 677 11 4.361773557504039 UniBM25
2 Q0 537 12 4.206482233708979 UniBM25
2 Q0 76 13 4.198868858094904 UniBM25
2 Q0 872 14 4.109014408793845 UniBM25
2 Q0 58 15 4.080013715544102 UniBM25
2 Q0 250 16 4.069226405274563 UniBM25
2 Q0 416 17 3.895565797008802 UniBM25
2 Q0 83 18 3.878406411549386 UniBM25
2 Q0 81 19 3.8598819269404245 UniBM25
2 Q0 261 20 3.7691130145115017 UniBM25
2 Q0 287 21 3.721888562896566 UniBM25
2 Q0 196 22 3.721888562896566 UniBM25
2 Q0 990 23 3.715617884956512 UniBM25
2 Q0 409 24 3.715313257011833 UniBM25
2 Q0 264 25 3.704909978402707 UniBM25
2 Q0 432 26 3.696075964598323 UniBM25
2 Q0 398 27 3.6245624108088355 UniBM25
2 Q0 67 28 3.624440271680925 UniBM25
2 Q0 38 29 3.608509131579868 UniBM25
2 Q0 277 30 3.5686817926550063 UniBM25
2 Q0 208 31 3.5530223114046815 UniBM25
2 Q0 779 32 3.5331617004845155 UniBM25
2 Q0 201 33 3.5303425810230142 UniBM25
2 Q0 116 34 3.5303425810230142 UniBM25
2 Q0 680 35 3.516314197062649 UniBM25
2 Q0 213 36 3.505646778649126 UniBM25
2 Q0 92 37 3.410362757794622 UniBM25
2 Q0 85 38 3.3806358453281766 UniBM25
2 Q0 150 39 3.3656403389423435 UniBM25
2 Q0 792 40 3.340437146430238 UniBM25
2 Q0 483 41 3.2878660662163535 UniBM25
2 Q0 717 42 3.245488331427244 UniBM25
2 Q0 286 43 3.1778878587829413 UniBM25
2 Q0 191 44 3.1778878587829413 UniBM25
2 Q0 838 45 3.098873879023987 UniBM25
2 Q0 783 46 3.0838220296798577 UniBM25
2 Q0 454 47 3.0660665491540096 UniBM25
2 Q0 681 48 3.0352019056045063 UniBM25
2 Q0 275 49 3.0352019056045063 UniBM25
2 Q0 781 50 3.0267964723986545 UniBM25
2 Q0 265 51 3.0267964723986545 UniBM25
2 Q0 366 52 3.0224905722541875 UniBM25
2 Q0 844 53 2.9906098154460965 UniBM25
2 Q0 200 54 2.973579448709019 UniBM25
2 Q0 997 55 2.96537558951316 UniBM25
2 Q0 650 56 2.9579957812305064 UniBM25
2 Q0 786 57 2.9579957812305064 UniBM25
2 Q0 845 58 2.9237888029232764 UniBM25
2 Q0 100 59 2.906623476390828 UniBM25
2 Q0 79 60 2.9018424515258867 UniBM25
2 Q0 441 61 2.8978208992241625 UniBM25
2 Q0 257 62 2.895492164490265 UniBM25
2 Q0 202 63 2.8602352823561774 UniBM25
2 Q0 119 64 2.8076345770730926 UniBM25
2 Q0 258 65 2.804952868182663 UniBM25
2 Q0 65 66 2.7781588321004884 UniBM25
2 Q0 231 67 2.7533925658673124 UniBM25
2 Q0 103 68 2.7533925658673124 UniBM25
2 Q0 991 69 2.7350876573871616 UniBM25
2 Q0 204 70 2.6571548001636014 UniBM25
2 Q0 118 71 2.6537309989976894 UniBM25
2 Q0 315 72 2.628506701287876 UniBM25
2 Q0 112 73 2.6261664865116208 UniBM25
2 Q0 386 74 2.4395691889257103 UniBM25
2 Q0 255 75 2.352738803969935 UniBM25
2 Q0 57 76 2.352738803969935 UniBM25
2 Q0 998 77 2.3141296779932605 UniBM25
2 Q0 176 78 2.2927432147786404 UniBM25
2 Q0 187 79 2.2575361537848058 UniBM25
2 Q0 246 80 2.254971187951098 UniBM25
2 Q0 464 81 2.239071272836686 UniBM25
2 Q0 382 82 2.239071272836686 UniBM25
2 Q0 445 83 2.239071272836686 UniBM25
2 Q0 444 84 2.233231722933065 UniBM25
2 Q0 989 85 2.230764142156205 UniBM25
2 Q0 391 86 2.1699144774249097 UniBM25
2 Q0 74 87 2.147027381524233 UniBM25
2 Q0 160 88 2.1291766159510868 UniBM25
2 Q0 173 89 2.093246557046813 UniBM25
2 Q0 80 90 2.0730223281805515 UniBM25
2 Q0 968 91 2.0483097080295876 UniBM25
2 Q0 239 92 2.0372763561488196 UniBM25
2 Q0 10 93 2.0228417821790816 UniBM25
2 Q0 272 94 1.9824311269342991 UniBM25
2 Q0 437 95 1.9824311269342991 UniBM25
2 Q0 148 96 1.8905929459999309 UniBM25
2 Q0 327 97 1.8672594702558805 UniBM25
2 Q0 816 98 1.7580072935463873 UniBM25
2 Q0 442 99 1.7252338883820082 UniBM25
2 Q0 269 100 1.7058812186666366 UniBM25
