query_id Q0 doc_id rank Lucene_score system_name
1 Q0 3.txt 1.  score=0.55783373 VSMLucene
1 Q0 874.txt 83.  score=0.088516176 VSMLucene
1 Q0 816.txt 84.  score=0.08831626 VSMLucene
1 Q0 782.txt 85.  score=0.0874403 VSMLucene
1 Q0 729.txt 86.  score=0.087100014 VSMLucene
1 Q0 541.txt 87.  score=0.08671276 VSMLucene
1 Q0 659.txt 88.  score=0.08637035 VSMLucene
1 Q0 125.txt 89.  score=0.08473337 VSMLucene
1 Q0 327.txt 90.  score=0.08435315 VSMLucene
1 Q0 805.txt 91.  score=0.08346701 VSMLucene
1 Q0 854.txt 92.  score=0.08276434 VSMLucene
1 Q0 730.txt 93.  score=0.08259199 VSMLucene
1 Q0 784.txt 94.  score=0.08187096 VSMLucene
1 Q0 785.txt 95.  score=0.08107366 VSMLucene
1 Q0 130.txt 96.  score=0.08107366 VSMLucene
1 Q0 427.txt 97.  score=0.08082186 VSMLucene
1 Q0 844.txt 98.  score=0.07952773 VSMLucene
1 Q0 864.txt 99.  score=0.07863018 VSMLucene
1 Q0 809.txt 100.  score=0.07831171 VSMLucene
