query_id Q0 doc_id rank Lucene_score system_name
6 Q0 67.txt 1.  score=0.50492257 VSMLucene
6 Q0 96.txt 34.  score=0.05256991 VSMLucene
6 Q0 63.txt 35.  score=0.05203072 VSMLucene
6 Q0 496.txt 36.  score=0.05203072 VSMLucene
6 Q0 265.txt 37.  score=0.049055032 VSMLucene
6 Q0 497.txt 38.  score=0.049055032 VSMLucene
6 Q0 509.txt 39.  score=0.049055032 VSMLucene
6 Q0 994.txt 40.  score=0.046717342 VSMLucene
6 Q0 12.txt 41.  score=0.045059923 VSMLucene
6 Q0 275.txt 42.  score=0.043358933 VSMLucene
6 Q0 847.txt 43.  score=0.043358933 VSMLucene
6 Q0 13.txt 44.  score=0.043358933 VSMLucene
6 Q0 105.txt 45.  score=0.043358933 VSMLucene
6 Q0 751.txt 46.  score=0.043358933 VSMLucene
6 Q0 681.txt 47.  score=0.043358933 VSMLucene
6 Q0 269.txt 48.  score=0.03902304 VSMLucene
6 Q0 240.txt 49.  score=0.03878141 VSMLucene
6 Q0 326.txt 50.  score=0.03878141 VSMLucene
6 Q0 982.txt 51.  score=0.03717254 VSMLucene
6 Q0 315.txt 52.  score=0.036791272 VSMLucene
6 Q0 374.txt 53.  score=0.036791272 VSMLucene
6 Q0 844.txt 54.  score=0.034687147 VSMLucene
6 Q0 77.txt 55.  score=0.034687147 VSMLucene
6 Q0 81.txt 56.  score=0.034687147 VSMLucene
6 Q0 78.txt 57.  score=0.034687147 VSMLucene
6 Q0 25.txt 58.  score=0.034687147 VSMLucene
6 Q0 247.txt 59.  score=0.034687147 VSMLucene
6 Q0 386.txt 60.  score=0.033933733 VSMLucene
6 Q0 743.txt 61.  score=0.03303415 VSMLucene
6 Q0 659.txt 62.  score=0.030659396 VSMLucene
6 Q0 10.txt 63.  score=0.030659396 VSMLucene
6 Q0 248.txt 64.  score=0.030351253 VSMLucene
6 Q0 82.txt 65.  score=0.03003995 VSMLucene
6 Q0 35.txt 66.  score=0.03003995 VSMLucene
6 Q0 36.txt 67.  score=0.03003995 VSMLucene
6 Q0 987.txt 68.  score=0.02642732 VSMLucene
6 Q0 204.txt 69.  score=0.02642732 VSMLucene
6 Q0 76.txt 70.  score=0.02601536 VSMLucene
6 Q0 187.txt 71.  score=0.02601536 VSMLucene
6 Q0 91.txt 72.  score=0.02601536 VSMLucene
6 Q0 765.txt 73.  score=0.024527516 VSMLucene
6 Q0 990.txt 74.  score=0.023123905 VSMLucene
6 Q0 9.txt 75.  score=0.023123905 VSMLucene
6 Q0 33.txt 76.  score=0.023123905 VSMLucene
6 Q0 691.txt 77.  score=0.022529962 VSMLucene
6 Q0 239.txt 78.  score=0.021679467 VSMLucene
6 Q0 80.txt 79.  score=0.021679467 VSMLucene
6 Q0 79.txt 80.  score=0.021679467 VSMLucene
6 Q0 233.txt 81.  score=0.021679467 VSMLucene
6 Q0 185.txt 82.  score=0.021679467 VSMLucene
6 Q0 383.txt 83.  score=0.021461576 VSMLucene
6 Q0 661.txt 84.  score=0.019820489 VSMLucene
6 Q0 771.txt 85.  score=0.019820489 VSMLucene
6 Q0 375.txt 86.  score=0.019820489 VSMLucene
6 Q0 376.txt 87.  score=0.019820489 VSMLucene
6 Q0 692.txt 88.  score=0.019820489 VSMLucene
6 Q0 721.txt 89.  score=0.018395636 VSMLucene
6 Q0 738.txt 90.  score=0.017343573 VSMLucene
6 Q0 148.txt 91.  score=0.017343573 VSMLucene
6 Q0 706.txt 92.  score=0.016517075 VSMLucene
6 Q0 325.txt 93.  score=0.016517075 VSMLucene
6 Q0 380.txt 94.  score=0.015175627 VSMLucene
6 Q0 293.txt 95.  score=0.015175627 VSMLucene
6 Q0 723.txt 96.  score=0.015175627 VSMLucene
6 Q0 644.txt 97.  score=0.01321366 VSMLucene
6 Q0 39.txt 98.  score=0.01300768 VSMLucene
6 Q0 444.txt 99.  score=0.01300768 VSMLucene
6 Q0 666.txt 100.  score=0.010839733 VSMLucene
