query_id Q0 doc_id rank Lucene_score system_name
9 Q0 724.txt 1.  score=0.51270056 VSMLucene
9 Q0 329.txt 69.  score=0.06185937 VSMLucene
9 Q0 721.txt 70.  score=0.060441233 VSMLucene
9 Q0 527.txt 71.  score=0.060270287 VSMLucene
9 Q0 320.txt 72.  score=0.058820676 VSMLucene
9 Q0 643.txt 73.  score=0.05851516 VSMLucene
9 Q0 735.txt 74.  score=0.058384147 VSMLucene
9 Q0 817.txt 75.  score=0.05665036 VSMLucene
9 Q0 310.txt 76.  score=0.056003295 VSMLucene
9 Q0 240.txt 77.  score=0.055812266 VSMLucene
9 Q0 248.txt 78.  score=0.055626 VSMLucene
9 Q0 668.txt 79.  score=0.05553353 VSMLucene
9 Q0 728.txt 80.  score=0.05442076 VSMLucene
9 Q0 560.txt 81.  score=0.05429223 VSMLucene
9 Q0 870.txt 82.  score=0.054095004 VSMLucene
9 Q0 664.txt 83.  score=0.053293973 VSMLucene
9 Q0 683.txt 84.  score=0.053282697 VSMLucene
9 Q0 772.txt 85.  score=0.05263186 VSMLucene
9 Q0 512.txt 86.  score=0.052345965 VSMLucene
9 Q0 384.txt 87.  score=0.052168243 VSMLucene
9 Q0 375.txt 88.  score=0.051192336 VSMLucene
9 Q0 655.txt 89.  score=0.050998803 VSMLucene
9 Q0 361.txt 90.  score=0.049283065 VSMLucene
9 Q0 569.txt 91.  score=0.04821623 VSMLucene
9 Q0 699.txt 92.  score=0.047965944 VSMLucene
9 Q0 331.txt 93.  score=0.047562506 VSMLucene
9 Q0 454.txt 94.  score=0.047386598 VSMLucene
9 Q0 463.txt 95.  score=0.04705692 VSMLucene
9 Q0 708.txt 96.  score=0.046849452 VSMLucene
9 Q0 712.txt 97.  score=0.046544164 VSMLucene
9 Q0 754.txt 98.  score=0.046094052 VSMLucene
9 Q0 547.txt 99.  score=0.045882486 VSMLucene
9 Q0 597.txt 100.  score=0.045882486 VSMLucene
