query_id Q0 doc_id rank Lucene_score system_name
4 Q0 263.txt 1.  score=0.48982686 VSMLucene
4 Q0 416.txt 77.  score=0.04059507 VSMLucene
4 Q0 19.txt 78.  score=0.038358733 VSMLucene
4 Q0 836.txt 79.  score=0.034795776 VSMLucene
4 Q0 574.txt 80.  score=0.034795776 VSMLucene
4 Q0 143.txt 81.  score=0.034795776 VSMLucene
4 Q0 7.txt 82.  score=0.034795776 VSMLucene
4 Q0 353.txt 83.  score=0.034795776 VSMLucene
4 Q0 53.txt 84.  score=0.034795776 VSMLucene
4 Q0 493.txt 85.  score=0.034795776 VSMLucene
4 Q0 13.txt 86.  score=0.033043183 VSMLucene
4 Q0 826.txt 87.  score=0.03280577 VSMLucene
4 Q0 838.txt 88.  score=0.03280577 VSMLucene
4 Q0 57.txt 89.  score=0.030686988 VSMLucene
4 Q0 255.txt 90.  score=0.030686988 VSMLucene
4 Q0 259.txt 91.  score=0.030134026 VSMLucene
4 Q0 164.txt 92.  score=0.030134026 VSMLucene
4 Q0 311.txt 93.  score=0.028996479 VSMLucene
4 Q0 663.txt 94.  score=0.028996479 VSMLucene
4 Q0 798.txt 95.  score=0.028996479 VSMLucene
4 Q0 372.txt 96.  score=0.028996479 VSMLucene
4 Q0 563.txt 97.  score=0.028996479 VSMLucene
4 Q0 93.txt 98.  score=0.028996479 VSMLucene
4 Q0 37.txt 99.  score=0.028996479 VSMLucene
4 Q0 651.txt 100.  score=0.028996479 VSMLucene
