query_id Q0 doc_id rank Lucene_score system_name
3 Q0 95.txt 1.  score=0.3015652 VSMLucene
3 Q0 847.txt 57.  score=0.05403647 VSMLucene
3 Q0 162.txt 58.  score=0.053923853 VSMLucene
3 Q0 177.txt 59.  score=0.05200228 VSMLucene
3 Q0 158.txt 60.  score=0.051846724 VSMLucene
3 Q0 159.txt 61.  score=0.050328933 VSMLucene
3 Q0 62.txt 62.  score=0.049916744 VSMLucene
3 Q0 156.txt 63.  score=0.04981272 VSMLucene
3 Q0 35.txt 64.  score=0.049458127 VSMLucene
3 Q0 36.txt 65.  score=0.049458127 VSMLucene
3 Q0 175.txt 66.  score=0.049422033 VSMLucene
3 Q0 85.txt 67.  score=0.04932832 VSMLucene
3 Q0 759.txt 68.  score=0.049103536 VSMLucene
3 Q0 615.txt 69.  score=0.049103536 VSMLucene
3 Q0 475.txt 70.  score=0.048664328 VSMLucene
3 Q0 735.txt 71.  score=0.048664328 VSMLucene
3 Q0 777.txt 72.  score=0.04804189 VSMLucene
3 Q0 209.txt 73.  score=0.047252603 VSMLucene
3 Q0 792.txt 74.  score=0.04585146 VSMLucene
3 Q0 454.txt 75.  score=0.045823466 VSMLucene
3 Q0 336.txt 76.  score=0.04449527 VSMLucene
3 Q0 715.txt 77.  score=0.04412059 VSMLucene
3 Q0 68.txt 78.  score=0.04412059 VSMLucene
3 Q0 656.txt 79.  score=0.04412059 VSMLucene
3 Q0 690.txt 80.  score=0.043765225 VSMLucene
3 Q0 838.txt 81.  score=0.043229174 VSMLucene
3 Q0 625.txt 82.  score=0.04296559 VSMLucene
3 Q0 356.txt 83.  score=0.042529307 VSMLucene
3 Q0 460.txt 84.  score=0.041769996 VSMLucene
3 Q0 375.txt 85.  score=0.041605502 VSMLucene
3 Q0 39.txt 86.  score=0.041339554 VSMLucene
3 Q0 596.txt 87.  score=0.040034913 VSMLucene
3 Q0 407.txt 88.  score=0.03972821 VSMLucene
3 Q0 717.txt 89.  score=0.039462656 VSMLucene
3 Q0 817.txt 90.  score=0.03820955 VSMLucene
3 Q0 976.txt 91.  score=0.038045093 VSMLucene
3 Q0 770.txt 92.  score=0.037825525 VSMLucene
3 Q0 570.txt 93.  score=0.03743756 VSMLucene
3 Q0 132.txt 94.  score=0.037359543 VSMLucene
3 Q0 472.txt 95.  score=0.03726738 VSMLucene
3 Q0 724.txt 96.  score=0.037257124 VSMLucene
3 Q0 628.txt 97.  score=0.03682765 VSMLucene
3 Q0 254.txt 98.  score=0.03682765 VSMLucene
3 Q0 117.txt 99.  score=0.035949238 VSMLucene
3 Q0 151.txt 100.  score=0.035949238 VSMLucene
